id,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
1BwBeG8Pae6uHp3w29AHvi,0.904,0.376,248333,0.219,0.0194,0.108,-11.805,0.0319,103.719,0.159
7qPdc4CH1GGZaHBImyoZ69,0.135,0.667,152825,0.407,0.121,0.0961,-9.467,0.0321,73.998,0.547
3HCd4oEcqBbgqYQHEAIptu,0.74,0.7709999999999999,183893,0.371,1.97e-06,0.0809,-7.6179999999999986,0.0384,82.631,0.887
3esPcn43N0CytAtcY9V30C,0.0386,0.482,219547,0.823,3.69e-05,0.0948,-4.4460000000000015,0.0661,167.665,0.451
2c2csx4OTYtbkzvbSTXlGY,0.0609,0.7020000000000001,207107,0.753,1.38e-06,0.41,-2.943,0.24,139.98,0.453
594dAKfWYKj53Usd6DTbUs,0.243,0.6409999999999999,216880,0.527,2.51e-05,0.25,-6.697,0.0256,130.018,0.485
3uA8SjMyDtwtt0jLPMQbVD,0.246,0.512,229360,0.765,0.0,0.0573,-5.252000000000002,0.136,169.709,0.519
0AdjJ2SaOeb5bPJ67nDbsW,0.356,0.524,254293,0.586,0.0,0.121,-5.431,0.0262,101.214,0.285
79l5JbcB7MVcjmYlvgq9KQ,0.00942,0.828,207478,0.794,0.145,0.413,-4.802,0.0436,115.013,0.847
4ZFtNZuzzdHjYKARA8TEh2,0.000949,0.957,197467,0.674,0.000215,0.17,-9.728,0.103,102.481,0.522
172rW45GEnGoJUuWfm1drt,0.0159,0.36,212184,0.257,0.00512,0.226,-9.655,0.0315,76.972,0.13
1U0xkg7vuzXKWaNccZ7WHi,0.43,0.8290000000000001,213413,0.63,1.32e-05,0.109,-6.013999999999999,0.0583,121.041,0.8859999999999999
08lctzE8dgIbSfyz84XHNr,0.73,0.682,119754,0.328,0.9,0.0978,-6.41,0.0342,83.992,0.302
2fIVdzd4JW4HnwzqrvCysf,0.989,0.257,192727,0.0317,0.944,0.16,-23.03,0.0424,205.506,0.268
2IOvJJrN6RajoMOd9TyGra,0.00327,0.545,212573,0.812,0.0,0.286,-4.652,0.049,161.107,0.7609999999999999
1CDBn2Lm7E63XKQDsdCq6O,0.0799,0.7170000000000001,228613,0.523,0.0,0.206,-6.506,0.0611,127.047,0.282
3Ec6M3rgVtxrA4V3YHWz0v,0.0676,0.763,214173,0.6559999999999999,0.0,0.159,-6.533,0.0823,149.981,0.879
2NRa4W3rH4e5GKQMN5Qwyr,0.000285,0.458,211430,0.99,0.000893,0.454,-3.717,0.183,166.90400000000002,0.46
03L2AoiRbWhvt7BDMx1jUB,0.337,0.429,297373,0.43,1.18e-05,0.138,-11.373,0.165,174.984,0.125
5StrN0F4XI5e0BHP32THhl,0.0682,0.454,240640,0.366,0.247,0.123,-8.98,0.0304,78.465,0.264
4upw9RT8Cs96EQhCuoNryV,0.00546,0.565,186559,0.762,0.1689999999999999,0.623,-7.712999999999999,0.0309,99.932,0.63
03PTvKwCBFNGxIqvzVWHwg,0.512,0.617,189015,0.857,5.52e-06,0.136,-5.756,0.0422,120.019,0.565
7xvqJlCB4eStxxMjFJyYuo,0.66,0.29,243720,0.261,0.0,0.155,-9.163,0.0277,143.59799999999996,0.0999
0XBf3lA3mUwWmDk5bUOiZh,0.392,0.634,349385,0.597,7.43e-05,0.0986,-10.179,0.198,129.607,0.0363
7bhSQqbyUvFVfmXgkF028O,0.00772,0.69,198400,0.867,0.0,0.0516,-5.074,0.0375,103.033,0.77
6hH8aoPnO3rRg8WKRZgbWw,0.508,0.504,218371,0.779,0.0,0.0994,-6.546,0.556,71.16,0.78
7qJikccNesdXmTeaXoJfhb,0.966,0.108,122227,0.000711,0.882,0.108,-38.643,0.0485,81.684,0.0381
3MWlVSkoLS1e66nlZ2tuWJ,0.536,0.595,127880,0.416,0.0,0.293,-10.957,0.0366,74.556,0.185
77IAeEz8LEchPN8UNjaTJ2,0.234,0.698,316920,0.487,0.00086,0.0724,-9.887,0.312,161.94299999999996,0.614
19eEhd1hR5TPAcpNrhdwkN,0.00288,0.589,215474,0.934,0.0,0.0918,-1.432,0.121,136.922,0.586
1GxNPd5r7D1zChEMuMhue0,0.902,0.429,268456,0.1669999999999999,0.522,0.109,-15.725,0.0298,109.071,0.0913
3WWVDPjihd1VITBLF10nha,0.401,0.201,242480,0.684,1.41e-05,0.0954,-5.931,0.0388,90.057,0.13
0EcDE3kLCyaz1yJm7d8jvF,0.95,0.889,215346,0.178,0.0,0.0908,-15.065,0.385,127.992,0.393
5hEM0JchdVzQ5PwvSfITeX,0.547,0.76,210323,0.838,1.3e-06,0.0664,-3.828,0.0529,93.05,0.745
1Fid2jjqsHViMX6xNH70hE,0.0529,0.4,229173,0.479,2.14e-06,0.115,-7.989,0.0308,166.15900000000005,0.213
0M6ubxqeWNNB6RgeobpaV2,0.461,0.812,223999,0.759,1.97e-05,0.0848,-5.6,0.0501,121.503,0.845
59RNdFA4oFNIvTIvaBxqgQ,0.53,0.792,293067,0.662,0.0012,0.0598,-6.516,0.0356,117.012,0.863
1UjyF6okUHhnVxaLV8ojsA,0.0588,0.7290000000000001,253520,0.799,0.00218,0.0948,-7.377999999999999,0.0779,115.04,0.532
52qH79XktzCUPkN0dlRbUs,0.0409,0.677,218480,0.642,0.0,0.189,-8.308,0.195,85.059,0.62
2Y4DwuII6ZzFZxmvD1s5o5,0.193,0.795,134069,0.505,4.88e-05,0.0643,-7.5,0.0537,102.024,0.439
2J3ajGI1sVj9wnqThJHwPS,0.737,0.703,380320,0.308,0.00618,0.102,-7.742000000000001,0.0355,130.084,0.346
4tG0cdbL7v4pQ8RWOqLDHx,0.508,0.7340000000000001,223080,0.464,0.0,0.0769,-6.452000000000001,0.0449,121.925,0.424
4CeE0LU1SkHshwHeMfPwqk,0.139,0.5479999999999999,208853,0.885,0.0,0.0716,-1.48,0.125,172.946,0.509
56ZrTFkANjeAMiS14njg4E,0.0012,0.613,182000,0.857,0.0,0.358,-5.492000000000001,0.0366,124.987,0.664
1zXpHPdBAUxnOCQqFMFLk3,0.000614,0.551,247280,0.825,0.307,0.115,-5.813,0.0306,107.031,0.6859999999999999
5eXlvP0dxI3Xo2ngmNoj9X,0.000833,0.539,149525,0.7509999999999999,1.05e-05,0.158,-3.889,0.225,94.6,0.429
1IdZvb2XK8NmsovQlV6CPn,0.985,0.657,86944,0.431,0.0,0.149,-11.147,0.541,83.509,0.935
7CotyU8EcChJlqOFnxPPmI,0.0429,0.61,184000,0.69,6.759999999999999e-05,0.166,-2.656,0.091,179.94400000000005,0.318
0UE0RhnRaEYsiYgXpyLoZc,0.0681,0.765,246294,0.398,8.48e-06,0.14,-8.993,0.037,95.976,0.348
1tmRlF5pFo8G5OfJYUjWrR,0.196,0.625,282732,0.71,0.0012,0.181,-8.577,0.0535,160.14700000000005,0.573
1xq57PikDPbkU2M1WK4unF,0.117,0.774,196253,0.5870000000000001,0.0,0.133,-4.65,0.0326,99.986,0.943
2UKgx2oba7CltHLACr3xdT,0.00165,0.5770000000000001,70771,0.647,0.8059999999999999,0.154,-7.647,0.0569,160.987,0.236
6HL4B6ogVUeovbei4XUcrn,0.669,0.836,211173,0.745,0.0,0.0877,-6.002000000000002,0.192,115.184,0.895
05sCp83gcMm1iecYydKJS3,0.33,0.359,194520,0.713,0.0,0.324,-4.526,0.0366,61.519,0.272
6mNiX78NHQOmsEhI4uqv1O,0.0247,0.612,265230,0.528,5.71e-06,0.085,-6.303999999999999,0.0295,127.984,0.302
6MowG7MRVgPfGlCMsXKMJ2,0.0115,0.438,252440,0.805,0.000667,0.133,-4.284,0.0728,150.174,0.31
1JU9KfQidaLyx80ixZr66t,0.6890000000000001,0.599,155883,0.52,6.17e-06,0.0589,-4.7810000000000015,0.0315,150.172,0.787
5lLuArl5DPSd0pYVl9KOWD,0.133,0.7929999999999999,196571,0.545,0.0,0.0777,-6.562,0.31,138.02700000000002,0.383
74CUuLDFnUP5Fb4lAZaPdf,0.943,0.392,152866,0.142,0.0,0.106,-14.368,0.0368,126.582,0.278
2mrZYZGmPFV3QOyYPZ1zsn,0.0209,0.552,198187,0.733,0.0,0.0858,-6.898,0.0933,143.56,0.643
70nCo80jsbSeGtQWiUGajl,0.805,0.879,150271,0.268,0.0187,0.102,-12.133,0.333,114.928,0.036
24oTgyPewWFMYR43wHQ0Ef,0.257,0.768,190259,0.708,0.0,0.1669999999999999,-5.101,0.0351,116.952,0.728
23nOXuK95DPOiO62Ixgzza,0.0973,0.483,227225,0.574,0.0,0.058,-5.16,0.469,66.773,0.454
26h6qDR3KtieqIWgnveqmC,0.957,0.463,246893,0.245,0.0,0.089,-9.438,0.0387,129.415,0.395
0QLXkoV7vX86QEibgLe6zQ,0.00936,0.381,348627,0.581,1.4300000000000004e-05,0.455,-4.273,0.0481,113.218,0.154
34b7J43bozWsfeo4sqEViN,0.0194,0.547,210233,0.564,0.0437,0.122,-8.307,0.031,112.97,0.0677
46bdsCZKQ93J9RGqlFZpAF,0.0852,0.78,137770,0.601,0.0,0.163,-9.132,0.0433,105.035,0.539
4hTg9q0AnxtH4yZKeRcMin,0.743,0.285,283529,0.297,0.0,0.138,-9.259,0.0339,103.653,0.156
3A1DKJEl8D6tRmr4Fnssz0,0.121,0.599,207629,0.835,2.7000000000000004e-06,0.0794,-4.493,0.129,133.878,0.809
5rmcjZTrE9JR1YrbNZDFNW,0.7979999999999999,0.486,278920,0.194,0.00624,0.114,-15.265,0.0712,70.031,0.048
4Z1t1aMRif8ES212kTN8H2,0.028,0.501,225200,0.648,1.26e-05,0.153,-7.172999999999999,0.0696,163.834,0.191
13b32GfUIo3BV93C8KtEdj,0.0056,0.535,193552,0.929,0.0,0.0925,-4.223,0.0958,146.06799999999996,0.649
35zkqY6kIGshmm8HhE3eSi,0.109,0.7120000000000001,173684,0.6609999999999999,0.0,0.0626,-5.8729999999999976,0.268,152.065,0.836
5IVA7WzOlWrmZh8EqZqMaw,0.000662,0.486,161627,0.986,0.048,0.29,-4.71,0.0818,180.085,0.501
5dSFlPDHjAuYU1apyrRgqV,0.0196,0.741,239000,0.7979999999999999,0.0,0.124,-3.513,0.0944,125.986,0.7390000000000001
2Cyi6ezjKmGuXFrJglqQYl,0.909,0.532,193672,0.317,0.0277,0.11,-10.693,0.0309,140.671,0.28
2wgDAPgBhFA7pnIbm0YOhP,0.551,0.841,412632,0.53,0.0,0.119,-11.467,0.205,114.028,0.6859999999999999
2WEAKylXBPr9PJNANBSTDG,0.0495,0.601,226143,0.706,0.0,0.0982,-4.537,0.0458,91.996,0.249
0Gx4VrHzS7pZOEAGrmXXBH,0.21,0.745,229510,0.944,1.48e-06,0.333,-3.959,0.134,179.991,0.951
0Qj2Mf1p69Brx9GVFNRnIT,0.645,0.703,106696,0.34,0.0071,0.106,-14.309,0.209,107.943,0.0992
5o4yGlG0PfeVUa6ClIyOxq,0.0646,0.867,162586,0.545,0.000289,0.0505,-5.192,0.0625,139.94299999999998,0.525
5oyCruHORvRI8UEh9xVyam,0.081,0.49,217626,0.753,2.74e-06,0.268,-5.41,0.239,156.241,0.325
6EaGMOSWL2LndwY6gClBaD,0.00085,0.383,214797,0.9,1.94e-06,0.271,-5.42,0.134,183.96,0.286
0mt02gJ425Xjm7c3jYkOBn,0.604,0.504,264066,0.655,0.00193,0.364,-8.644,0.0542,99.982,0.262
2LIh4uzqq9cXMPzzmcToHl,0.1,0.433,268105,0.7240000000000001,0.0,0.0918,-6.126,0.0372,174.00599999999997,0.6890000000000001
7tjLhVohcthjLc72nXrWT2,0.655,0.785,157038,0.563,0.00916,0.108,-7.805,0.103,86.025,0.425
1y3bE5i57eUm3hfLAc7h08,0.0163,0.54,232907,0.7609999999999999,0.0,0.0941,-5.339,0.0372,100.008,0.147
3A2jJaOKYhmKEy9IyyEJF6,0.922,0.804,150967,0.5770000000000001,0.939,0.113,-14.929,0.14,79.486,0.181
2Q85xwXagilpHKTfdrbC7M,0.116,0.685,204520,0.8590000000000001,0.0,0.317,-2.595,0.0553,176.018,0.8909999999999999
2e6fCxto7NzsnujvliBtEk,0.913,0.0,205161,0.000164,0.91,0.155,-31.221,0.0,0.0,0.0
34MqDD3411uJQvXsqpZv3D,0.266,0.833,122791,0.6409999999999999,3.75e-06,0.268,-6.3370000000000015,0.0613,86.02,0.586
0i39HdwYbAl5YCEbnBUWeG,0.784,0.765,230250,0.525,0.0,0.129,-8.241,0.396,80.005,0.316
4prmUBle7TtAeeUgCnsc3Z,0.393,0.589,233547,0.49,0.0,0.118,-5.291,0.0302,160.179,0.604
689uBlyIufk2LUhAwjny4w,0.157,0.745,203908,0.6459999999999999,0.0,0.338,-6.987,0.17,79.993,0.46
3cQmqM0awej9iAESjhKrI9,0.272,0.6659999999999999,209885,0.39,9.39e-06,0.111,-8.575,0.0838,113.866,0.325
7CzWRneYi3P7dZqJM0SkUs,0.111,0.672,232765,0.7040000000000001,0.0,0.115,-6.627999999999999,0.165,100.986,0.188
4j6NKbX08MJRruVUttANU8,0.127,0.175,142502,0.835,0.932,0.959,-22.591,0.0516,132.874,1e-05
3gV0E3N4uOcoNsbxLkGWkp,0.8,0.605,139684,0.396,0.872,0.141,-11.300999999999998,0.0509,80.957,0.622
05KOgYg8PGeJyyWBPi5ja8,0.0681,0.736,218674,0.491,0.0,0.5710000000000001,-6.892,0.439,141.97899999999996,0.203
7qvxFz3JodM0A7xEM7k3YD,0.0814,0.446,237733,0.8,0.0,0.199,-5.404,0.174,189.89,0.474
2KEnu7ABoDpekTUae5rrU0,0.767,0.713,123126,0.244,0.00435,0.101,-15.639,0.101,119.993,0.199
0SnvI0twJ1Mnh0rJlBRrf0,4.54e-05,0.499,224000,0.937,6.11e-06,0.477,-2.492,0.0605,90.029,0.569
7kyiHjkFdmHcYcIJtFAdaF,0.319,0.445,216038,0.591,0.7659999999999999,0.107,-9.004,0.0316,137.864,0.0774
3l4ocz4JRx92xTAnqNTgGG,0.0253,0.611,222893,0.721,0.0,0.126,-6.132999999999999,0.0404,116.929,0.217
4XDpeWqPADoWRKcUY3dC84,0.354,0.547,225347,0.759,2.15e-05,0.6759999999999999,-7.039,0.413,91.85,0.575
16aNJYinJv9AAetWD5yJen,0.144,0.424,272340,0.419,0.0,0.174,-8.503,0.054,86.5,0.119
40oF62UXziCZaX3S3UtGuZ,0.541,0.674,197998,0.535,0.0,0.0838,-8.025,0.0367,124.951,0.127
4ljlAxfaEjO4Q4g9FMtVj4,0.565,0.446,109280,0.5870000000000001,0.000478,0.143,-6.634,0.0413,128.908,0.61
3QhL4eWBVv64IycG3i9XTb,0.00289,0.49,298520,0.805,3.19e-06,0.141,-4.578,0.0424,109.951,0.166
0ZWW07BD8W85lUbgx2sn7E,0.222,0.371,301013,0.457,0.0,0.0882,-7.673999999999999,0.0407,96.269,0.166
6AIccJIWHGK26xi34FAkwl,0.5720000000000001,0.78,204547,0.371,0.0,0.247,-6.705,0.0559,108.003,0.43
0pJPdSVti6cTM1Q6xYGmcf,0.319,0.7759999999999999,240093,0.589,0.0,0.0715,-4.543,0.115,120.034,0.6679999999999999
3BUFs1YNRBoGgYNrK9hQov,0.0845,0.691,139259,0.56,0.0,0.113,-6.181,0.0703,100.03,0.369
29oQlTERHAlTPHEYw5xvZy,0.0223,0.631,185491,0.67,0.138,0.358,-9.829,0.0622,144.983,0.0611
5cvbog6wen3r3bBbcwL16U,0.926,0.349,199604,0.214,0.121,0.321,-18.295,0.0538,201.128,0.236
5Kkpf5Mg0xQZF1REiSGJpB,0.171,0.14,222569,0.0018,0.998,0.7979999999999999,-19.566,0.0772,138.278,1e-05
1ewDC0xdTNVmzszuZ93BiO,0.119,0.152,205811,0.206,0.993,0.885,-21.57800000000001,0.0574,108.785,1e-05
6GNifiuBPrKFpwNBYnooFm,0.68,0.7490000000000001,268864,0.6709999999999999,0.0,0.1669999999999999,-5.151,0.0599,81.994,0.7559999999999999
5fhZ8Pd7ieNCeebaLZDjN3,0.125,0.112,257433,0.536,0.965,0.385,-20.181,0.072,95.393,0.0237
7ackYDH4UD3BhjPLmXDED0,0.441,0.615,206322,0.5710000000000001,6.4e-06,0.282,-5.4,0.136,103.816,0.493
54h7eaR5TGj0l01QChyRfZ,0.83,0.6709999999999999,151214,0.178,2.860000000000001e-05,0.0787,-11.741,0.0402,87.896,0.171
5QqyRUZeBE04yJxsD1OC0I,0.0155,0.76,260672,0.574,2.02e-05,0.199,-8.57,0.126,134.981,0.1369999999999999
5u64RlrnvvbtNh6R0EMh6o,0.229,0.7809999999999999,214255,0.5479999999999999,0.0,0.127,-4.997,0.0764,106.996,0.175
1B87ZDrD3Pno9hS4stamWO,0.29,0.628,254370,0.481,0.0,0.118,-7.775,0.475,108.761,0.33
3NAwm9vYQ7tK5UrHRdHcIW,0.302,0.8109999999999999,206593,0.574,0.0,0.0865,-7.002999999999999,0.18,96.993,0.546
11Od1tdNLkqgIjGwvFGUen,0.14,0.0928,285465,0.906,0.973,0.306,-20.669,0.104,88.07600000000002,0.0236
3y8fG2oGK5sx7liKZ9oyx7,0.418,0.5660000000000001,227556,0.447,0.00443,0.114,-8.302999999999999,0.0372,101.171,0.0394
6IMPIkbRTfw1GIb4w270Vr,0.14,0.146,218050,0.00279,0.994,0.885,-19.075,0.0676,106.126,1e-05
5slddJ629YcePvqD6Uyk8r,0.476,0.557,219600,0.5710000000000001,0.00114,0.101,-8.106,0.0281,80.98100000000002,0.392
0sTjY3KgI4zsabA6XYRxxG,0.737,0.665,159739,0.512,0.0,0.273,-4.295,0.0281,109.741,0.818
4HwDCXsMBC7SUdp2WT4MZP,0.0503,0.518,196767,0.5720000000000001,2.410000000000001e-05,0.129,-6.706,0.0416,130.053,0.291
1VfrDK40zAC1jzk1Rp6R1j,0.605,0.144,199798,0.999,0.852,0.911,-23.489,0.0419,79.182,1e-05
3QVIBuVrIe5IHOZepa7JBZ,0.47,0.448,209099,0.541,0.0,0.1,-11.34,0.397,81.92,0.237
270aLuFCbX32hhBr8MQyPM,0.0802,0.645,181880,0.541,0.0,0.325,-6.312,0.0385,95.061,0.411
7nKBxz47S9SD79N086fuhn,0.0744,0.684,208163,0.823,0.0,0.111,-3.297,0.0773,91.048,0.647
0y8UKPyJOluqIuacosTKEv,0.416,0.578,184947,0.649,0.00253,0.0869,-5.649,0.0878,168.813,0.386
1LjsSXsKZ4mi7eP6NA8Au8,0.121,0.153,177022,0.996,0.999,0.755,-16.574,0.047,94.976,1e-05
1byScELwcJffsdL5QWa6Yk,0.1689999999999999,0.633,171096,0.557,0.0,0.0671,-4.917,0.203,89.67200000000004,0.623
2wSQyp6VzUopSFBinRo1iD,0.0266,0.66,235693,0.698,0.0,0.296,-6.266,0.0467,120.959,0.396
4dV6BP3spzbAMWlsb2adGG,0.0932,0.509,202747,0.8759999999999999,6.51e-06,0.119,-2.852,0.0525,77.491,0.7170000000000001
7Fv8Qp3tTSbSS2VjryUF7L,0.0611,0.575,231987,0.833,0.0,0.105,-6.239,0.0555,86.01700000000002,0.574
6NblUCwJXYkQlQ6LhcmSlQ,0.052,0.85,240000,0.273,2.22e-06,0.104,-11.567,0.278,116.894,0.5720000000000001
360NCp4XoQ0sFi5jgu5Ww7,0.537,0.512,218073,0.511,0.0,0.115,-4.412,0.324,88.816,0.6509999999999999
5xbrhx2tMMcN68IT3cJbhS,0.737,0.57,99707,0.285,0.0133,0.108,-14.125,0.0381,83.485,0.0973
0tPLCqTT1rEHbv9Ruxtnwh,0.977,0.6559999999999999,152000,0.175,0.899,0.0912,-28.548,0.217,78.843,0.452
3C23UChONVCL0A3U9uWO5u,0.713,0.622,304653,0.271,0.000263,0.0983,-12.311,0.0824,98.925,0.375
0GJMLR5EzMRcHqSZkGQI7R,0.131,0.177,172947,0.999,0.575,0.481,-21.618,0.0621,101.377,0.00166
42tBlHWL3VfDkUM2iWcc5p,0.198,0.687,261000,0.672,0.0,0.175,-5.975,0.0573,80.035,0.792
0hTrQoqDmFnA4S1PC265e1,0.59,0.597,194268,0.581,4.38e-06,0.1369999999999999,-4.565,0.0366,147.987,0.212
1Eck97uRMlprKOOJN9oO1E,0.00464,0.565,225526,0.7709999999999999,0.0,0.0568,-5.22,0.213,168.385,0.573
1tjOClAkdMxDfYPO0xvGbG,0.000761,0.512,241627,0.933,0.0,0.342,-4.759,0.0738,92.998,0.465
71wDmInTs45Pb2ggtLcc71,0.733,0.825,120059,0.205,0.00086,0.0982,-15.117,0.233,93.906,0.449
430qNtapCS3Ue1yoSql1oV,0.0539,0.5489999999999999,206267,0.725,3.52e-05,0.148,-7.239,0.397,108.822,0.547
7I7JbDv63ZJJsSi24DyJrz,0.0604,0.624,211507,0.691,1.1e-05,0.138,-6.686,0.196,160.024,0.284
0q7oMII7kWTj1ZSX6GT6LU,0.178,0.376,242012,0.723,0.0,0.0815,-2.951,0.046,84.146,0.1669999999999999
6yHkPtl6UQ7RjtJLBPzbJw,0.0303,0.415,251423,0.369,7.64e-06,0.383,-10.044,0.0741,95.746,0.0913
6oLANSb6vq2T5tIg92FxCW,0.168,0.589,206398,0.706,0.0,0.116,-5.876,0.088,140.1,0.335
2btKtacOXuMtC9WjcNRvAA,0.468,0.636,211150,0.623,0.0045299999999999,0.351,-7.016,0.0603,100.026,0.389
7Es2OBtD2DPHfz6gqSWH8Z,0.0359,0.72,188293,0.562,0.0,0.126,-7.642,0.0367,98.943,0.393
5tRmoZRoupvMYPV1oezFrH,0.0043,0.623,173798,0.58,0.0,0.394,-7.0760000000000005,0.332,163.159,0.301
73WWkaWkIRSP3MYGZ14aY4,0.00825,0.555,154707,0.746,0.0,0.0796,-5.522,0.033,75.01,0.7120000000000001
1MD2yGSeBRALkMui1fZ05P,0.884,0.8540000000000001,228062,0.631,0.00999,0.202,-8.197000000000001,0.0452,119.986,0.609
7IHznpBxFDKwGSFFZitRk2,0.0152,0.664,200116,0.597,0.00218,0.0915,-8.835,0.0437,143.99,0.201
6eL1ncVDtQHgSm3E288TS7,0.484,0.898,198133,0.547,1.04e-05,0.37,-5.7070000000000025,0.313,100.01,0.763
1vc2YF7ZvUtwr45HNpdGch,0.0438,0.8390000000000001,271307,0.4370000000000001,2.75e-06,0.131,-11.344,0.285,82.008,0.464
7HgBLJT1daE6jTNJ1bnCPF,0.168,0.166,170048,0.0945,0.957,0.491,-15.351,0.0764,118.932,1e-05
7LX4aXtvImhdgUHQBlo8Kp,0.146,0.454,319560,0.404,0.8190000000000001,0.141,-10.26,0.027,94.113,0.313
4kfEy7h6bWBS5OaDpccTap,0.634,0.846,223921,0.6509999999999999,0.0,0.125,-5.481,0.128,140.048,0.581
05IyD7K9Q4lgu8W4Xfi9Lx,0.395,0.478,196010,0.634,0.00889,0.599,-6.0920000000000005,0.0728,180.185,0.121
0yqrhHrcWLMjBylHReDN5u,0.123,0.5529999999999999,169758,0.89,0.0,0.139,-4.879,0.0413,87.87100000000002,0.674
5SxlUF7J8tyFIEF22EomeP,0.51,0.5429999999999999,237000,0.5720000000000001,7.23e-06,0.28,-8.974,0.338,89.38600000000002,0.569
5n4ZzdO7KtpxsDpoDTa3D6,0.404,0.797,239480,0.715,0.0,0.0891,-6.053999999999999,0.233,112.044,0.243
1BfR5GMOgW0peHkPxrwf11,0.1639999999999999,0.362,234600,0.928,1.6100000000000002e-05,0.315,-4.015,0.0503,175.868,0.6779999999999999
2U5cq89GCnsR1yixKkC8d5,0.185,0.45,202827,0.465,0.0,0.0782,-7.867000000000001,0.268,70.23100000000001,0.7879999999999999
7wOv2XP17ZZHzEWoBmbi9t,0.6890000000000001,0.29,130901,0.997,0.962,0.913,-22.985,0.0492,78.73,0.00447
3NuN59jpH3B5cNa2M4r7XG,0.0137,0.604,193155,0.933,0.0,0.37,-3.034,0.214,110.029,0.28
3Se2ifaSm69Np4OtyaNNKa,0.996,0.391,152231,0.00241,0.949,0.134,-30.56900000000001,0.079,67.191,0.388
6DWntCW0Z8ZyNgDoPojfpW,0.318,0.5870000000000001,194720,0.888,0.000134,0.0449,-5.062,0.0347,74.02199999999998,0.976
1YLfaRr3QIW1fF3nvDO0gX,0.17,0.6559999999999999,179411,0.616,0.0,0.219,-4.668,0.0392,98.871,0.269
1h9P5WJwyvK8OB7O2YiXgp,0.25,0.69,200747,0.71,0.0,0.108,-5.144,0.335,192.068,0.726
7cEZShpmZ7dencnV8ibyUS,0.0467,0.713,195635,0.495,0.0,0.215,-6.885,0.11,130.04399999999998,0.426
3td69vL9Py7Ai9wfXYnvji,0.0946,0.645,263880,0.938,0.0226,0.159,-4.557,0.0391,140.886,0.495
6bTn1ovliI0OkjUNkiMBJq,0.0764,0.398,193429,0.716,0.0,0.0848,-5.254,0.0392,117.295,0.494
4Pbg79cTBu4vgSphoyNq3j,0.0372,0.6970000000000001,186987,0.6829999999999999,0.0,0.1369999999999999,-2.881,0.117,96.133,0.603
7L8hkKW4hnemNfuOfEZcle,0.29,0.509,240362,0.5579999999999999,0.0,0.131,-6.369,0.0276,135.879,0.327
01TyFEZu6mHbffsVfxgrFn,0.674,0.7909999999999999,215111,0.267,0.534,0.102,-11.997,0.0415,165.99,0.544
33b2wX9d0kxqxhi7lcsC1A,0.212,0.653,218387,0.8590000000000001,0.0,0.111,-3.048,0.0449,174.03799999999995,0.706
7tDqtZnEQcgAE92mEMtgnF,0.443,0.774,191935,0.45,3.28e-05,0.127,-6.86,0.0896,90.055,0.648
2jWBH2mvHuisHxhpDbHSXP,0.000172,0.555,209703,0.95,2.83e-06,0.14,-3.948,0.0576,96.508,0.385
4UYQHTgOlSdaQWfUTAjpop,0.1689999999999999,0.767,230501,0.8540000000000001,0.000529,0.175,-4.57,0.0675,109.943,0.519
3T4UodGkfZObJ43RtA5KFU,0.000837,0.611,148460,0.602,0.0,0.112,-4.89,0.0437,168.15400000000002,0.624
33MU3TnkqOle5HjXefemdx,0.8059999999999999,0.6759999999999999,194715,0.556,0.0,0.125,-7.058,0.0308,119.007,0.851
57KKY8gqUqqS3YXYotkxS5,0.225,0.5670000000000001,220213,0.622,0.0,0.138,-4.29,0.0317,135.97,0.336
5S1IUPueD0xE0vj4zU3nSf,0.247,0.888,225893,0.515,0.0,0.446,-6.246,0.271,141.009,0.264
6U2NuJILEOEpW2tVCuqKHb,0.188,0.772,242160,0.8029999999999999,0.0,0.434,-3.035,0.0468,94.981,0.853
6tarvNiKnEjYMj1VZhlDqR,0.0455,0.667,153475,0.723,0.000179,0.213,-4.31,0.27,148.05700000000004,0.251
1h0yImRPIVAjhhHeNVlTuC,0.56,0.534,190867,0.596,0.0,0.133,-6.653,0.117,100.121,0.324
3hc7PLcmuZbJGPjhIore1i,0.00302,0.394,223533,0.821,0.019,0.186,-4.303999999999999,0.0404,82.764,0.509
6Poyf51k7W3NKnsGwAI90B,0.313,0.855,279867,0.787,0.0,0.194,-4.134,0.334,88.00299999999999,0.7020000000000001
2XiAlDIvYgudvl01wdpGRI,0.723,0.357,222912,0.5329999999999999,0.0,0.101,-8.126,0.0777,138.086,0.318
0FklQYAhXxPHnVtGVIjxTk,0.0694,0.721,235991,0.358,0.0,0.115,-9.909,0.0626,109.916,0.1669999999999999
649o53ULWYN1y7V2OI5kgo,0.00515,0.602,211387,0.856,2.97e-06,0.098,-5.558,0.0458,80.021,0.895
5GKwq4sO5ZHKuWaDmdwMQc,0.191,0.7140000000000001,210818,0.736,0.0,0.0553,-3.801,0.0457,149.985,0.8140000000000001
1pNAf6W7POwjOD8x8mWf8G,0.445,0.715,215556,0.71,0.000284,0.103,-9.504,0.4320000000000001,162.043,0.526
6Qwuw0eOeszVlewLpu24gR,0.805,0.657,239787,0.396,1.58e-06,0.103,-9.255,0.0293,110.003,0.115
2xBfOUdiRafSWGqTj4yToU,0.0632,0.633,276268,0.5589999999999999,0.0,0.308,-9.638,0.0458,105.009,0.443
